gender,first_name,year,N,pct
Filles,Erica,1985-12-31,26,1
Filles,Erica,1986-12-31,28,0.07692307692307693
Filles,Erica,1987-12-31,27,-0.03571428571428571
Filles,Erica,1988-12-31,26,-0.037037037037037035
Filles,Erica,1989-12-31,25,-0.038461538461538464
Filles,Erica,1990-12-31,33,0.32
Filles,Erica,1991-12-31,37,0.12121212121212122
Filles,Erica,1992-12-31,30,-0.1891891891891892
Filles,Erica,1993-12-31,27,-0.1
Filles,Erica,1994-12-31,36,0.3333333333333333
Filles,Erica,1995-12-31,21,-0.4166666666666667
Filles,Erica,1996-12-31,24,0.14285714285714285
Filles,Erica,1997-12-31,25,0.041666666666666664
Filles,Erica,1998-12-31,28,0.12
Filles,Erica,1999-12-31,29,0.03571428571428571
Filles,Erica,2000-12-31,29,0
Filles,Erica,2001-12-31,21,-0.27586206896551724
Filles,Erica,2002-12-31,25,0.19047619047619047
Filles,Erica,2003-12-31,18,-0.28
Filles,Erica,2004-12-31,22,0.2222222222222222
Filles,Erica,2005-12-31,20,-0.09090909090909091
Filles,Erica,2006-12-31,22,0.1
Filles,Erica,2007-12-31,19,-0.13636363636363635
Filles,Erica,2008-12-31,16,-0.15789473684210525
Filles,Erica,2009-12-31,15,-0.0625
Filles,Erica,2010-12-31,17,0.13333333333333333
Filles,Erica,2011-12-31,21,0.23529411764705882
Filles,Erica,2016-12-31,12,-0.42857142857142855
Garçons,Erick,1980-12-31,38,NA
Garçons,Erick,1981-12-31,39,0.02631578947368421
Garçons,Erick,1982-12-31,36,-0.07692307692307693
Garçons,Erick,1983-12-31,41,0.1388888888888889
Garçons,Erick,1984-12-31,26,-0.36585365853658536
Garçons,Erick,1985-12-31,29,0.11538461538461539
Garçons,Erick,1986-12-31,25,-0.13793103448275862
Garçons,Erick,1987-12-31,14,-0.44
Garçons,Erick,1988-12-31,19,0.35714285714285715
Garçons,Erick,1989-12-31,26,0.3684210526315789
Garçons,Erick,1990-12-31,12,-0.5384615384615384
Garçons,Erick,1991-12-31,14,0.16666666666666666
Garçons,Erick,1992-12-31,22,0.5714285714285714
Garçons,Erick,1993-12-31,15,-0.3181818181818182
Filles,Ericka,1998-12-31,16,NA
Filles,Ericka,2003-12-31,14,-0.125
Filles,Ericka,2005-12-31,16,0.14285714285714285
Garçons,Erik,1980-12-31,71,NA
Garçons,Erik,1981-12-31,75,0.056338028169014086
Garçons,Erik,1982-12-31,54,-0.28
Garçons,Erik,1983-12-31,63,0.16666666666666666
Garçons,Erik,1984-12-31,45,-0.2857142857142857
Garçons,Erik,1985-12-31,38,-0.15555555555555556
Garçons,Erik,1986-12-31,41,0.07894736842105263
Garçons,Erik,1987-12-31,35,-0.14634146341463414
Garçons,Erik,1988-12-31,24,-0.3142857142857143
Garçons,Erik,1989-12-31,35,0.4583333333333333
Garçons,Erik,1990-12-31,25,-0.2857142857142857
Garçons,Erik,1991-12-31,44,0.76
Garçons,Erik,1992-12-31,29,-0.3409090909090909
Garçons,Erik,1993-12-31,26,-0.10344827586206896
Garçons,Erik,1994-12-31,24,-0.07692307692307693
Garçons,Erik,1995-12-31,15,-0.375
Garçons,Erik,1996-12-31,22,0.4666666666666667
Garçons,Erik,1997-12-31,15,-0.3181818181818182
Garçons,Erik,1998-12-31,16,0.06666666666666667
Garçons,Erik,1999-12-31,17,0.0625
Garçons,Erik,2000-12-31,19,0.11764705882352941
Garçons,Erik,2004-12-31,12,-0.3684210526315789
Garçons,Erik,2006-12-31,12,0
Garçons,Erik,2008-12-31,14,0.16666666666666666
Garçons,Erik,2013-12-31,14,0
Filles,Erika,1980-12-31,30,NA
Filles,Erika,1981-12-31,41,0.36666666666666664
Filles,Erika,1982-12-31,33,-0.1951219512195122
Filles,Erika,1983-12-31,31,-0.06060606060606061
Filles,Erika,1984-12-31,33,0.06451612903225806
Filles,Erika,1985-12-31,41,0.24242424242424243
Filles,Erika,1986-12-31,29,-0.2926829268292683
Filles,Erika,1987-12-31,46,0.5862068965517241
Filles,Erika,1988-12-31,66,0.43478260869565216
Filles,Erika,1989-12-31,73,0.10606060606060606
Filles,Erika,1990-12-31,89,0.2191780821917808
Filles,Erika,1991-12-31,109,0.2247191011235955
Filles,Erika,1992-12-31,127,0.1651376146788991
Filles,Erika,1993-12-31,109,-0.14173228346456693
Filles,Erika,1994-12-31,101,-0.07339449541284404
Filles,Erika,1995-12-31,137,0.3564356435643564
Filles,Erika,1996-12-31,128,-0.06569343065693431
Filles,Erika,1997-12-31,155,0.2109375
Filles,Erika,1998-12-31,145,-0.06451612903225806
Filles,Erika,1999-12-31,125,-0.13793103448275862
Filles,Erika,2000-12-31,119,-0.048
Filles,Erika,2001-12-31,111,-0.06722689075630252
Filles,Erika,2002-12-31,107,-0.036036036036036036
Filles,Erika,2003-12-31,100,-0.06542056074766354
Filles,Erika,2004-12-31,107,0.07
Filles,Erika,2005-12-31,116,0.08411214953271028
Filles,Erika,2006-12-31,89,-0.23275862068965517
Filles,Erika,2007-12-31,104,0.16853932584269662
Filles,Erika,2008-12-31,76,-0.2692307692307692
Filles,Erika,2009-12-31,66,-0.13157894736842105
Filles,Erika,2010-12-31,79,0.19696969696969696
Filles,Erika,2011-12-31,53,-0.3291139240506329
Filles,Erika,2012-12-31,54,0.018867924528301886
Filles,Erika,2013-12-31,85,0.5740740740740741
Filles,Erika,2014-12-31,41,-0.5176470588235295
Filles,Erika,2015-12-31,35,-0.14634146341463414
Filles,Erika,2016-12-31,27,-0.22857142857142856
Filles,Erika,2017-12-31,18,-0.3333333333333333
Filles,Erika,2018-12-31,23,0.2777777777777778
Filles,Erika,2019-12-31,13,-0.43478260869565216
Filles,Erika,2020-12-31,19,0.46153846153846156
Filles,Erin (F),1980-12-31,21,NA
Filles,Erin (F),1981-12-31,24,0.14285714285714285
Filles,Erin (F),1982-12-31,23,-0.041666666666666664
Filles,Erin (F),1983-12-31,29,0.2608695652173913
Filles,Erin (F),1984-12-31,16,-0.4482758620689655
Filles,Erin (F),1985-12-31,14,-0.125
Filles,Erin (F),1986-12-31,15,0.07142857142857142
Filles,Erin (F),1991-12-31,16,0.06666666666666667
Filles,Erin (F),1995-12-31,14,-0.125
Filles,Erin (F),1996-12-31,15,0.07142857142857142
Filles,Erin (F),1997-12-31,14,-0.06666666666666667
Filles,Erin (F),1999-12-31,13,-0.07142857142857142
Filles,Erin (F),2006-12-31,12,-0.07692307692307693
Garçons,Erin (G),1984-12-31,15,NA
Garçons,Erin (G),1988-12-31,14,-0.06666666666666667
Garçons,Erin (G),1989-12-31,13,-0.07142857142857142
Garçons,Ernest,2019-12-31,14,NA
Garçons,Ernest,2020-12-31,12,-0.14285714285714285
Filles,Esme,2022-12-31,12,NA
Filles,Esmee,2014-12-31,15,NA
Filles,Esmee,2018-12-31,13,-0.13333333333333333
Filles,Esmee,2019-12-31,22,0.6923076923076923
Filles,Esmee,2020-12-31,26,0.18181818181818182
Filles,Esmee,2021-12-31,31,0.19230769230769232
Filles,Esmee,2022-12-31,32,0.03225806451612903
Filles,Esmee,2023-12-31,26,-0.1875
Garçons,Esteban,1998-12-31,15,NA
Garçons,Esteban,1999-12-31,13,-0.13333333333333333
Garçons,Esteban,2000-12-31,17,0.3076923076923077
Garçons,Esteban,2001-12-31,23,0.35294117647058826
Garçons,Esteban,2002-12-31,29,0.2608695652173913
Garçons,Esteban,2003-12-31,44,0.5172413793103449
Garçons,Esteban,2004-12-31,47,0.06818181818181818
Garçons,Esteban,2005-12-31,37,-0.2127659574468085
Garçons,Esteban,2006-12-31,66,0.7837837837837838
Garçons,Esteban,2007-12-31,55,-0.16666666666666666
Garçons,Esteban,2008-12-31,74,0.34545454545454546
Garçons,Esteban,2009-12-31,69,-0.06756756756756757
Garçons,Esteban,2010-12-31,55,-0.2028985507246377
Garçons,Esteban,2011-12-31,64,0.16363636363636364
Garçons,Esteban,2012-12-31,64,0
Garçons,Esteban,2013-12-31,56,-0.125
Garçons,Esteban,2014-12-31,59,0.05357142857142857
Garçons,Esteban,2015-12-31,43,-0.2711864406779661
Garçons,Esteban,2016-12-31,40,-0.06976744186046512
Garçons,Esteban,2017-12-31,37,-0.075
Garçons,Esteban,2018-12-31,29,-0.21621621621621623
Garçons,Esteban,2019-12-31,24,-0.1724137931034483
Garçons,Esteban,2020-12-31,27,0.125
Garçons,Esteban,2021-12-31,18,-0.3333333333333333
Garçons,Esteban,2022-12-31,23,0.2777777777777778
Garçons,Esteban,2023-12-31,12,-0.4782608695652174
Filles,Estelle,1980-12-31,20,NA
Filles,Estelle,1981-12-31,25,0.25
Filles,Estelle,1982-12-31,28,0.12
Filles,Estelle,1983-12-31,13,-0.5357142857142857
Filles,Estelle,1984-12-31,16,0.23076923076923078
Filles,Estelle,1985-12-31,21,0.3125
Filles,Estelle,1986-12-31,24,0.14285714285714285
Filles,Estelle,1987-12-31,15,-0.375
Filles,Estelle,1988-12-31,14,-0.06666666666666667
Filles,Estelle,1989-12-31,12,-0.14285714285714285
Filles,Estelle,1990-12-31,21,0.75
Filles,Estelle,1991-12-31,21,0
Filles,Estelle,1992-12-31,27,0.2857142857142857
Filles,Estelle,1993-12-31,20,-0.25925925925925924
Filles,Estelle,1994-12-31,23,0.15
Filles,Estelle,1995-12-31,26,0.13043478260869565
Filles,Estelle,1996-12-31,31,0.19230769230769232
Filles,Estelle,1997-12-31,21,-0.3225806451612903
Filles,Estelle,1998-12-31,13,-0.38095238095238093
Filles,Estelle,1999-12-31,17,0.3076923076923077
Filles,Estelle,2000-12-31,18,0.058823529411764705
Filles,Estelle,2001-12-31,14,-0.2222222222222222
Filles,Estelle,2002-12-31,15,0.07142857142857142
Filles,Estelle,2003-12-31,22,0.4666666666666667
Filles,Estelle,2004-12-31,29,0.3181818181818182
Filles,Estelle,2005-12-31,17,-0.41379310344827586
Filles,Estelle,2006-12-31,44,1.588235294117647
Filles,Estelle,2007-12-31,31,-0.29545454545454547
Filles,Estelle,2008-12-31,35,0.12903225806451613
Filles,Estelle,2009-12-31,48,0.37142857142857144
Filles,Estelle,2010-12-31,43,-0.10416666666666667
Filles,Estelle,2011-12-31,38,-0.11627906976744186
Filles,Estelle,2012-12-31,48,0.2631578947368421
Filles,Estelle,2013-12-31,62,0.2916666666666667
Filles,Estelle,2014-12-31,48,-0.22580645161290322
Filles,Estelle,2015-12-31,68,0.4166666666666667
Filles,Estelle,2016-12-31,59,-0.1323529411764706
Filles,Estelle,2017-12-31,60,0.01694915254237288
Filles,Estelle,2018-12-31,84,0.4
Filles,Estelle,2019-12-31,82,-0.023809523809523808
Filles,Estelle,2020-12-31,94,0.14634146341463414
Filles,Estelle,2021-12-31,111,0.18085106382978725
Filles,Estelle,2022-12-31,101,-0.09009009009009009
Filles,Estelle,2023-12-31,89,-0.1188118811881188
Filles,Esther,1980-12-31,32,NA
Filles,Esther,1981-12-31,48,0.5
Filles,Esther,1982-12-31,30,-0.375
Filles,Esther,1983-12-31,39,0.3
Filles,Esther,1984-12-31,41,0.05128205128205128
Filles,Esther,1985-12-31,29,-0.2926829268292683
Filles,Esther,1986-12-31,32,0.10344827586206896
Filles,Esther,1987-12-31,34,0.0625
Filles,Esther,1988-12-31,34,0
Filles,Esther,1989-12-31,33,-0.029411764705882353
Filles,Esther,1990-12-31,36,0.09090909090909091
Filles,Esther,1991-12-31,19,-0.4722222222222222
Filles,Esther,1992-12-31,32,0.6842105263157895
Filles,Esther,1993-12-31,40,0.25
Filles,Esther,1994-12-31,30,-0.25
Filles,Esther,1995-12-31,43,0.43333333333333335
Filles,Esther,1996-12-31,32,-0.2558139534883721
Filles,Esther,1997-12-31,41,0.28125
Filles,Esther,1998-12-31,34,-0.17073170731707318
Filles,Esther,1999-12-31,26,-0.23529411764705882
Filles,Esther,2000-12-31,34,0.3076923076923077
Filles,Esther,2001-12-31,29,-0.14705882352941177
Filles,Esther,2002-12-31,30,0.034482758620689655
Filles,Esther,2003-12-31,23,-0.23333333333333334
Filles,Esther,2004-12-31,28,0.21739130434782608
Filles,Esther,2005-12-31,31,0.10714285714285714
Filles,Esther,2006-12-31,36,0.16129032258064516
Filles,Esther,2007-12-31,28,-0.2222222222222222
Filles,Esther,2008-12-31,34,0.21428571428571427
Filles,Esther,2009-12-31,41,0.20588235294117646
Filles,Esther,2010-12-31,31,-0.24390243902439024
Filles,Esther,2011-12-31,31,0
Filles,Esther,2012-12-31,35,0.12903225806451613
Filles,Esther,2013-12-31,39,0.11428571428571428
Filles,Esther,2014-12-31,42,0.07692307692307693
Filles,Esther,2015-12-31,48,0.14285714285714285
Filles,Esther,2016-12-31,20,-0.5833333333333334
Filles,Esther,2017-12-31,24,0.2
Filles,Esther,2018-12-31,34,0.4166666666666667
Filles,Esther,2019-12-31,27,-0.20588235294117646
Filles,Esther,2020-12-31,35,0.2962962962962963
Filles,Esther,2021-12-31,34,-0.02857142857142857
Filles,Esther,2022-12-31,34,0
Filles,Esther,2023-12-31,33,-0.029411764705882353
Garçons,Ethan,1997-12-31,13,NA
Garçons,Ethan,1998-12-31,23,0.7692307692307693
Garçons,Ethan,1999-12-31,15,-0.34782608695652173
Garçons,Ethan,2000-12-31,32,1.1333333333333333
Garçons,Ethan,2001-12-31,60,0.875
Garçons,Ethan,2002-12-31,76,0.26666666666666666
Garçons,Ethan,2003-12-31,64,-0.15789473684210525
Garçons,Ethan,2004-12-31,82,0.28125
Garçons,Ethan,2005-12-31,73,-0.10975609756097561
Garçons,Ethan,2006-12-31,79,0.0821917808219178
Garçons,Ethan,2007-12-31,126,0.5949367088607594
Garçons,Ethan,2008-12-31,122,-0.031746031746031744
Garçons,Ethan,2009-12-31,149,0.22131147540983606
Garçons,Ethan,2010-12-31,145,-0.026845637583892617
Garçons,Ethan,2011-12-31,162,0.11724137931034483
Garçons,Ethan,2012-12-31,214,0.32098765432098764
Garçons,Ethan,2013-12-31,229,0.07009345794392523
Garçons,Ethan,2014-12-31,223,-0.026200873362445413
Garçons,Ethan,2015-12-31,253,0.13452914798206278
Garçons,Ethan,2016-12-31,274,0.08300395256916997
Garçons,Ethan,2017-12-31,288,0.051094890510948905
Garçons,Ethan,2018-12-31,276,-0.041666666666666664
Garçons,Ethan,2019-12-31,275,-0.0036231884057971015
Garçons,Ethan,2020-12-31,247,-0.10181818181818182
Garçons,Ethan,2021-12-31,237,-0.04048582995951417
Garçons,Ethan,2022-12-31,218,-0.08016877637130802
Garçons,Ethan,2023-12-31,188,-0.13761467889908258
Garçons,Etienne,1980-12-31,298,NA
Garçons,Etienne,1981-12-31,269,-0.09731543624161074
Garçons,Etienne,1982-12-31,241,-0.10408921933085502
Garçons,Etienne,1983-12-31,237,-0.016597510373443983
Garçons,Etienne,1984-12-31,214,-0.0970464135021097
Garçons,Etienne,1985-12-31,220,0.028037383177570093
Garçons,Etienne,1986-12-31,188,-0.14545454545454545
Garçons,Etienne,1987-12-31,208,0.10638297872340426
Garçons,Etienne,1988-12-31,236,0.1346153846153846
Garçons,Etienne,1989-12-31,285,0.2076271186440678
Garçons,Etienne,1990-12-31,327,0.14736842105263157
Garçons,Etienne,1991-12-31,339,0.03669724770642202
Garçons,Etienne,1992-12-31,355,0.0471976401179941
Garçons,Etienne,1993-12-31,353,-0.005633802816901409
Garçons,Etienne,1994-12-31,344,-0.025495750708215296
Garçons,Etienne,1995-12-31,357,0.0377906976744186
Garçons,Etienne,1996-12-31,324,-0.09243697478991597
Garçons,Etienne,1997-12-31,332,0.024691358024691357
Garçons,Etienne,1998-12-31,301,-0.09337349397590361
Garçons,Etienne,1999-12-31,281,-0.0664451827242525
Garçons,Etienne,2000-12-31,240,-0.14590747330960854
Garçons,Etienne,2001-12-31,263,0.09583333333333334
Garçons,Etienne,2002-12-31,236,-0.10266159695817491
Garçons,Etienne,2003-12-31,253,0.07203389830508475
Garçons,Etienne,2004-12-31,268,0.05928853754940711
Garçons,Etienne,2005-12-31,270,0.007462686567164179
Garçons,Etienne,2006-12-31,316,0.17037037037037037
Garçons,Etienne,2007-12-31,289,-0.08544303797468354
Garçons,Etienne,2008-12-31,331,0.1453287197231834
Garçons,Etienne,2009-12-31,280,-0.1540785498489426
Garçons,Etienne,2010-12-31,264,-0.05714285714285714
Garçons,Etienne,2011-12-31,238,-0.09848484848484848
Garçons,Etienne,2012-12-31,294,0.23529411764705882
Garçons,Etienne,2013-12-31,226,-0.23129251700680273
Garçons,Etienne,2014-12-31,191,-0.15486725663716813
Garçons,Etienne,2015-12-31,163,-0.14659685863874344
Garçons,Etienne,2016-12-31,141,-0.13496932515337423
Garçons,Etienne,2017-12-31,106,-0.24822695035460993
Garçons,Etienne,2018-12-31,76,-0.2830188679245283
Garçons,Etienne,2019-12-31,83,0.09210526315789473
Garçons,Etienne,2020-12-31,79,-0.04819277108433735
Garçons,Etienne,2021-12-31,54,-0.31645569620253167
Garçons,Etienne,2022-12-31,50,-0.07407407407407407
Garçons,Etienne,2023-12-31,48,-0.04
Garçons,Eugene,1980-12-31,12,NA
Garçons,Eugene,1990-12-31,12,0
Garçons,Eugene,1998-12-31,13,0.08333333333333333
Garçons,Eugene,2011-12-31,13,0
Garçons,Eugene,2012-12-31,12,-0.07692307692307693
Garçons,Eugene,2014-12-31,16,0.3333333333333333
Garçons,Eugene,2017-12-31,12,-0.25
Garçons,Eugene,2018-12-31,13,0.08333333333333333
Garçons,Eugene,2020-12-31,14,0.07692307692307693
Garçons,Eugene,2022-12-31,13,-0.07142857142857142
Filles,Eugenie,1985-12-31,14,NA
Filles,Eugenie,1986-12-31,17,0.21428571428571427
Filles,Eugenie,1987-12-31,13,-0.23529411764705882
Filles,Eugenie,1988-12-31,18,0.38461538461538464
Filles,Eugenie,1989-12-31,16,-0.1111111111111111
Filles,Eugenie,1990-12-31,19,0.1875
Filles,Eugenie,1991-12-31,18,-0.05263157894736842
Filles,Eugenie,1992-12-31,18,0
Filles,Eugenie,1993-12-31,21,0.16666666666666666
Filles,Eugenie,1994-12-31,31,0.47619047619047616
Filles,Eugenie,1995-12-31,27,-0.12903225806451613
Filles,Eugenie,1996-12-31,29,0.07407407407407407
Filles,Eugenie,1997-12-31,29,0
Filles,Eugenie,1998-12-31,34,0.1724137931034483
Filles,Eugenie,1999-12-31,18,-0.47058823529411764
Filles,Eugenie,2000-12-31,22,0.2222222222222222
Filles,Eugenie,2001-12-31,24,0.09090909090909091
Filles,Eugenie,2002-12-31,34,0.4166666666666667
Filles,Eugenie,2003-12-31,18,-0.47058823529411764
Filles,Eugenie,2004-12-31,22,0.2222222222222222
Filles,Eugenie,2005-12-31,21,-0.045454545454545456
Filles,Eugenie,2006-12-31,23,0.09523809523809523
Filles,Eugenie,2007-12-31,24,0.043478260869565216
Filles,Eugenie,2008-12-31,19,-0.20833333333333334
Filles,Eugenie,2009-12-31,37,0.9473684210526315
Filles,Eugenie,2010-12-31,18,-0.5135135135135135
Filles,Eugenie,2011-12-31,19,0.05555555555555555
Filles,Eugenie,2012-12-31,13,-0.3157894736842105
Filles,Eugenie,2013-12-31,24,0.8461538461538461
Filles,Eugenie,2014-12-31,44,0.8333333333333334
Filles,Eugenie,2015-12-31,26,-0.4090909090909091
Filles,Eugenie,2016-12-31,18,-0.3076923076923077
Filles,Eugenie,2017-12-31,17,-0.05555555555555555
Filles,Eugenie,2018-12-31,23,0.35294117647058826
Filles,Eugenie,2019-12-31,21,-0.08695652173913043
Filles,Eugenie,2020-12-31,15,-0.2857142857142857
Filles,Eugenie,2021-12-31,18,0.2
Filles,Eugenie,2022-12-31,22,0.2222222222222222
Filles,Eugenie,2023-12-31,16,-0.2727272727272727
Filles,Eva,1982-12-31,16,NA
Filles,Eva,1984-12-31,14,-0.125
Filles,Eva,1985-12-31,13,-0.07142857142857142
Filles,Eva,1986-12-31,14,0.07692307692307693
Filles,Eva,1987-12-31,14,0
Filles,Eva,1988-12-31,17,0.21428571428571427
Filles,Eva,1989-12-31,21,0.23529411764705882
Filles,Eva,1990-12-31,15,-0.2857142857142857
Filles,Eva,1991-12-31,20,0.3333333333333333
Filles,Eva,1992-12-31,15,-0.25
Filles,Eva,1993-12-31,16,0.06666666666666667
Filles,Eva,1994-12-31,18,0.125
Filles,Eva,1995-12-31,18,0
Filles,Eva,1996-12-31,14,-0.2222222222222222
Filles,Eva,1997-12-31,22,0.5714285714285714
Filles,Eva,1998-12-31,19,-0.13636363636363635
Filles,Eva,1999-12-31,17,-0.10526315789473684
Filles,Eva,2000-12-31,24,0.4117647058823529
Filles,Eva,2001-12-31,36,0.5
Filles,Eva,2002-12-31,35,-0.027777777777777776
Filles,Eva,2003-12-31,53,0.5142857142857142
Filles,Eva,2004-12-31,59,0.11320754716981132
Filles,Eva,2005-12-31,65,0.1016949152542373
Filles,Eva,2006-12-31,129,0.9846153846153847
Filles,Eva,2007-12-31,178,0.3798449612403101
Filles,Eva,2008-12-31,181,0.016853932584269662
Filles,Eva,2009-12-31,188,0.03867403314917127
Filles,Eva,2010-12-31,228,0.2127659574468085
Filles,Eva,2011-12-31,269,0.17982456140350878
Filles,Eva,2012-12-31,293,0.08921933085501858
Filles,Eva,2013-12-31,305,0.040955631399317405
Filles,Eva,2014-12-31,339,0.11147540983606558
Filles,Eva,2015-12-31,345,0.017699115044247787
Filles,Eva,2016-12-31,342,-0.008695652173913044
Filles,Eva,2017-12-31,327,-0.043859649122807015
Filles,Eva,2018-12-31,340,0.039755351681957186
Filles,Eva,2019-12-31,308,-0.09411764705882353
Filles,Eva,2020-12-31,286,-0.07142857142857142
Filles,Eva,2021-12-31,319,0.11538461538461539
Filles,Eva,2022-12-31,268,-0.15987460815047022
Filles,Eva,2023-12-31,222,-0.17164179104477612
Filles,Eva-Rose,2010-12-31,15,NA
Filles,Eva-Rose,2011-12-31,25,0.6666666666666666
Filles,Eva-Rose,2012-12-31,19,-0.24
Filles,Eva-Rose,2013-12-31,17,-0.10526315789473684
Filles,Eva-Rose,2014-12-31,27,0.5882352941176471
Filles,Eva-Rose,2015-12-31,23,-0.14814814814814814
Filles,Eva-Rose,2016-12-31,30,0.30434782608695654
Filles,Eva-Rose,2017-12-31,30,0
Filles,Eva-Rose,2018-12-31,35,0.16666666666666666
Filles,Eva-Rose,2019-12-31,39,0.11428571428571428
Filles,Eva-Rose,2020-12-31,28,-0.28205128205128205
Filles,Eva-Rose,2021-12-31,42,0.5
Filles,Eva-Rose,2022-12-31,27,-0.35714285714285715
Filles,Eva-Rose,2023-12-31,27,0
Filles,Evalie,2019-12-31,17,NA
Filles,Evalie,2020-12-31,14,-0.17647058823529413
Filles,Evalie,2021-12-31,16,0.14285714285714285
Filles,Evalie,2022-12-31,12,-0.25
Filles,Evalie,2023-12-31,12,0
Filles,Evaly,2021-12-31,14,NA
Garçons,Evan,1985-12-31,13,NA
Garçons,Evan,1986-12-31,17,0.3076923076923077
Garçons,Evan,1987-12-31,17,0
Garçons,Evan,1988-12-31,16,-0.058823529411764705
Garçons,Evan,1989-12-31,27,0.6875
Garçons,Evan,1990-12-31,40,0.48148148148148145
Garçons,Evan,1991-12-31,32,-0.2
Garçons,Evan,1992-12-31,21,-0.34375
Garçons,Evan,1993-12-31,17,-0.19047619047619047
Garçons,Evan,1994-12-31,29,0.7058823529411765
Garçons,Evan,1995-12-31,26,-0.10344827586206896
Garçons,Evan,1996-12-31,24,-0.07692307692307693
Garçons,Evan,1997-12-31,25,0.041666666666666664
Garçons,Evan,1998-12-31,22,-0.12
Garçons,Evan,1999-12-31,36,0.6363636363636364
Garçons,Evan,2000-12-31,29,-0.19444444444444445
Garçons,Evan,2001-12-31,43,0.4827586206896552
Garçons,Evan,2002-12-31,31,-0.27906976744186046
Garçons,Evan,2003-12-31,41,0.3225806451612903
Garçons,Evan,2004-12-31,69,0.6829268292682927
Garçons,Evan,2005-12-31,76,0.10144927536231885
Garçons,Evan,2006-12-31,76,0
Garçons,Evan,2007-12-31,86,0.13157894736842105
Garçons,Evan,2008-12-31,97,0.12790697674418605
Garçons,Evan,2009-12-31,116,0.1958762886597938
Garçons,Evan,2010-12-31,128,0.10344827586206896
Garçons,Evan,2011-12-31,103,-0.1953125
Garçons,Evan,2012-12-31,109,0.05825242718446602
Garçons,Evan,2013-12-31,148,0.3577981651376147
Garçons,Evan,2014-12-31,144,-0.02702702702702703
Garçons,Evan,2015-12-31,140,-0.027777777777777776
Garçons,Evan,2016-12-31,128,-0.08571428571428572
Garçons,Evan,2017-12-31,152,0.1875
Garçons,Evan,2018-12-31,133,-0.125
Garçons,Evan,2019-12-31,132,-0.007518796992481203
Garçons,Evan,2020-12-31,134,0.015151515151515152
Garçons,Evan,2021-12-31,162,0.208955223880597
Garçons,Evan,2022-12-31,127,-0.21604938271604937
Garçons,Evan,2023-12-31,93,-0.2677165354330709
Filles,Evangeline,2008-12-31,15,NA
Filles,Evangeline,2009-12-31,16,0.06666666666666667
Filles,Evangeline,2011-12-31,18,0.125
Filles,Evangeline,2014-12-31,13,-0.2777777777777778
Filles,Eve,1980-12-31,96,NA
Filles,Eve,1981-12-31,87,-0.09375
Filles,Eve,1982-12-31,94,0.08045977011494253
Filles,Eve,1983-12-31,59,-0.3723404255319149
Filles,Eve,1984-12-31,63,0.06779661016949153
Filles,Eve,1985-12-31,72,0.14285714285714285
Filles,Eve,1986-12-31,64,-0.1111111111111111
Filles,Eve,1987-12-31,54,-0.15625
Filles,Eve,1988-12-31,78,0.4444444444444444
Filles,Eve,1989-12-31,65,-0.16666666666666666
Filles,Eve,1990-12-31,59,-0.09230769230769231
Filles,Eve,1991-12-31,74,0.2542372881355932
Filles,Eve,1992-12-31,73,-0.013513513513513514
Filles,Eve,1993-12-31,67,-0.0821917808219178
Filles,Eve,1994-12-31,93,0.3880597014925373
Filles,Eve,1995-12-31,132,0.41935483870967744
Filles,Eve,1996-12-31,121,-0.08333333333333333
Filles,Eve,1997-12-31,105,-0.1322314049586777
Filles,Eve,1998-12-31,113,0.0761904761904762
Filles,Eve,1999-12-31,133,0.17699115044247787
Filles,Eve,2000-12-31,146,0.09774436090225563
Filles,Eve,2001-12-31,155,0.06164383561643835
Filles,Eve,2002-12-31,139,-0.1032258064516129
Filles,Eve,2003-12-31,143,0.02877697841726619
Filles,Eve,2004-12-31,158,0.1048951048951049
Filles,Eve,2005-12-31,155,-0.0189873417721519
Filles,Eve,2006-12-31,208,0.3419354838709677
Filles,Eve,2007-12-31,219,0.052884615384615384
Filles,Eve,2008-12-31,217,-0.0091324200913242
Filles,Eve,2009-12-31,225,0.03686635944700461
Filles,Eve,2010-12-31,240,0.06666666666666667
Filles,Eve,2011-12-31,217,-0.09583333333333334
Filles,Eve,2012-12-31,225,0.03686635944700461
Filles,Eve,2013-12-31,213,-0.05333333333333334
Filles,Eve,2014-12-31,171,-0.19718309859154928
Filles,Eve,2015-12-31,150,-0.12280701754385964
Filles,Eve,2016-12-31,157,0.04666666666666667
Filles,Eve,2017-12-31,117,-0.25477707006369427
Filles,Eve,2018-12-31,111,-0.05128205128205128
Filles,Eve,2019-12-31,91,-0.18018018018018017
Filles,Eve,2020-12-31,93,0.02197802197802198
Filles,Eve,2021-12-31,80,-0.13978494623655913
Filles,Eve,2022-12-31,70,-0.125
Filles,Eve,2023-12-31,56,-0.2
Filles,Eve Marie,1990-12-31,16,NA
Filles,Eve Marie,1991-12-31,16,0
Filles,Eve Marie,1992-12-31,15,-0.0625
Filles,Eve Marie,1993-12-31,16,0.06666666666666667
Filles,Eve Marie,1994-12-31,12,-0.25
Filles,Eve Marie,1997-12-31,20,0.6666666666666666
Filles,Eve Marie,1998-12-31,20,0
Filles,Eve Marie,1999-12-31,18,-0.1
Filles,Eve Marie,2001-12-31,13,-0.2777777777777778
Filles,Eve-Marie,1998-12-31,26,NA
Filles,Eve-Marie,1999-12-31,18,-0.3076923076923077
